ID_HECHO,FECHA,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD,ROL_VICTIMA,RANGO_ETARIO
LC-2021-0490262,2021-10-02,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0490262,2021-10-02,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0490262,2021-10-02,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0493276,2021-09-14,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0502286,2021-10-09,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0503337,2021-10-10,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0503337,2021-10-10,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0503337,2021-10-10,,FEMENINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0510406,2021-10-14,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0529622,2021-10-24,,FEMENINO,16.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0533733,2021-10-26,,FEMENINO,10.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0537647,2021-08-24,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0541246,2021-10-30,,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0554041,2021-11-06,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0566232,2021-11-12,CAMION,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0572990,2021-10-20,,,,LEVEMENTE HERIDO,,
LC-2021-0580613,2021-11-20,,FEMENINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0603174,2021-12-03,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0608050,2021-12-06,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0630023,2021-12-18,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0638701,2021-12-22,,,,LEVEMENTE HERIDO,,
LC-2021-0641514,2021-12-24,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0644920,2021-12-27,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0647297,2021-12-27,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0304286,2021-06-28,AUTO,,,LEVEMENTE HERIDO,,
LC-2021-0350205,2021-07-25,MOTO,FEMENINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0484179,2021-09-28,,,,LEVEMENTE HERIDO,,
LC-2021-0495727,2021-10-05,TRANSPORTE PUBLICO,FEMENINO,71.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0501178,2021-09-26,,,,LEVEMENTE HERIDO,,
LC-2021-0501317,2021-10-09,MOTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0550873,2021-11-02,AUTO,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0586699,2021-11-24,PEATON,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0588494,2021-11-23,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0590935,2021-11-22,MOTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0604063,2021-12-04,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0616129,2021-12-10,,MASCULINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0618295,2021-12-12,MOTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0627063,2021-12-16,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2021-0628972,2021-12-17,AUTO,,,LEVEMENTE HERIDO,,
LC-2021-0628972,2021-12-17,AUTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0628972,2021-12-17,AUTO,,,LEVEMENTE HERIDO,,
LC-2021-0628972,2021-12-17,AUTO,,,LEVEMENTE HERIDO,,
LC-2021-0628972,2021-12-17,AUTO,MASCULINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0628972,2021-12-17,AUTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0628972,2021-12-17,AUTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0628972,2021-12-17,AUTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0630517,2021-12-15,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0647140,2021-12-27,CICLISTA,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0006243,2021-01-05,TRANSPORTE PUBLICO,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0010645,2021-01-01,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0018820,2021-01-13,MOTO,FEMENINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0029186,2021-01-20,CICLISTA,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0033056,2021-01-18,AUTO,FEMENINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0042973,2021-01-28,AUTO,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0048274,2021-01-31,MOTO,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0053312,2021-02-04,AUTO,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0064708,2021-02-10,AUTO,MASCULINO,8.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0089034,2021-02-27,MOTO,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0089034,2021-02-27,MOTO,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0133309,2021-03-12,PEATON,FEMENINO,73.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0146466,2021-03-09,CICLISTA,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0176319,2021-04-14,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0215606,2021-03-29,,,,LEVEMENTE HERIDO,,
LC-2021-0248525,2021-06-02,MOTO,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0254633,2021-04-10,,FEMENINO,5.0,GRAVE,,1_ 0 a 17 años
LC-2021-0264704,2021-06-08,TRANSPORTE PUBLICO,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0269818,2021-06-10,TAXI,MASCULINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0305786,2021-06-20,PEATON,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0318679,2021-07-06,MOTO,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0336284,2021-07-16,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0461913,2021-09-17,MOTO,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0484229,2021-09-29,CICLISTA,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0484229,2021-09-29,CICLISTA,FEMENINO,4.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0512719,2021-10-15,MOTO,FEMENINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0521233,2021-10-15,UTILITARIO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0528175,2021-10-23,,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0539496,2021-10-29,,MASCULINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0552639,2021-11-04,TRANSPORTE PUBLICO,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0568162,2021-11-13,AUTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0578361,2021-11-19,CICLISTA,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0594266,2021-11-29,MOTO,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0594641,2021-11-29,TAXI,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0594921,2021-11-26,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0604490,2021-12-04,PEATON,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0606148,2021-12-05,,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0606603,2021-12-06,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0607848,2021-12-06,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0610345,2021-12-07,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0621343,2021-12-07,AUTO,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0628203,2021-12-17,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0638163,2021-11-18,MOTO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0640379,2021-12-23,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0033138,2021-01-13,AUTO,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0051153,2021-02-03,CICLISTA,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0075350,2021-02-19,MOTO,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0089110,2021-02-26,MOTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0090232,2021-02-28,CICLISTA,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0112863,2021-03-12,MOTO,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0136049,2021-03-25,AUTO,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0137357,2021-03-23,CICLISTA,MASCULINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0153736,2021-04-05,MOVIL,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0160037,2021-03-31,MOTO,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0165088,2021-04-09,TRANSPORTE PUBLICO,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0199373,2021-04-30,CICLISTA,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0213421,2021-04-23,,,,LEVEMENTE HERIDO,,
LC-2021-0232864,2021-05-22,,,,LEVEMENTE HERIDO,,
LC-2021-0233331,2021-05-23,,MASCULINO,37.0,GRAVE,,3_ 30 a 39 años
LC-2021-0241150,2021-05-26,,,,LEVEMENTE HERIDO,,
LC-2021-0245413,2021-05-28,CICLISTA,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0251533,2021-06-04,PEATON,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0252156,2021-06-06,CICLISTA,FEMENINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0254654,2021-06-08,PEATON,MASCULINO,86.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0335356,2021-07-16,CICLISTA,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0340207,2021-07-19,,FEMENINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0349589,2021-07-20,PEATON,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0390634,2021-08-06,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0424866,2021-08-25,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0426133,2021-08-27,,,,LEVEMENTE HERIDO,,
LC-2021-0446268,2021-09-01,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0477245,2021-09-25,,FEMENINO,9.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0480239,2021-09-27,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0495211,2021-10-05,,MASCULINO,90.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0501831,2021-10-06,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0522304,2021-10-21,,FEMENINO,35.0,GRAVE,,3_ 30 a 39 años
LC-2021-0533170,2021-07-09,,FEMENINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0533725,2021-10-25,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0533725,2021-10-25,,MASCULINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0538341,2021-10-28,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0538341,2021-10-28,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0571285,2021-11-15,AUTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0591208,2021-11-26,PEATON,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0605910,2021-12-05,CICLISTA,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0607736,2021-12-06,MOTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0609369,2021-12-01,TRANSPORTE PUBLICO,FEMENINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0611868,2021-12-09,TAXI,FEMENINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0630341,2021-06-24,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0645417,2021-12-26,,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0044021,2021-01-29,MOTO,,,LEVEMENTE HERIDO,,
LC-2021-0044021,2021-01-29,MOTO,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0056590,2021-02-06,CICLISTA,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0071886,2021-02-17,MOTO,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0072440,2021-02-18,CICLISTA,FEMENINO,23.0,GRAVE,,2_ 18 a 29 años
LC-2021-0110542,2021-03-11,MOTO,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0115349,2021-03-13,CICLISTA,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0153936,2021-04-05,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0188578,2021-04-23,MOTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0195717,2021-04-28,MOVIL,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0197893,2021-04-29,MOTO,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0198891,2021-04-30,CICLISTA,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0201077,2021-05-02,CICLISTA,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0276467,2021-06-17,CICLISTA,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0279775,2021-06-10,CICLISTA,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0307051,2021-06-30,AUTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0309633,2021-06-30,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0319633,2021-06-30,,FEMENINO,82.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0324828,2021-07-10,CICLISTA,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0341008,2021-07-20,MOTO,MASCULINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0346001,2021-07-22,PEATON,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0346001,2021-07-22,PEATON,FEMENINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0397234,2021-08-06,TRANSPORTE PUBLICO,FEMENINO,80.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0403482,2021-08-13,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0415579,2021-08-22,PEATON,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0419862,2021-08-20,MOTO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0423550,2021-08-25,TRANSPORTE PUBLICO,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0446471,2021-09-08,MOTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0453081,2021-09-12,PEATON,FEMENINO,76.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0460909,2021-09-16,PEATON,FEMENINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0483620,2021-09-29,PEATON,,,LEVEMENTE HERIDO,,
LC-2021-0483620,2021-09-29,PEATON,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0483620,2021-09-29,PEATON,FEMENINO,,LEVEMENTE HERIDO,,
LC-2021-0489128,2021-10-01,MOTO,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0494990,2021-10-05,MOTO,,,LEVEMENTE HERIDO,,
LC-2021-0509243,2021-09-18,,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0511057,2021-10-05,,FEMENINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0520212,2021-10-20,PEATON,FEMENINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0527414,2021-10-22,MOTO,FEMENINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0531564,2021-10-18,CICLISTA,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0531614,2021-10-25,PEATON,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0540501,2021-10-29,MOTO,FEMENINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0540543,2021-10-30,CICLISTA,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0546994,2021-11-02,CICLISTA,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0548365,2021-11-02,CICLISTA,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0554070,2021-10-22,,FEMENINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0556709,2021-11-05,PEATON,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0559735,2021-11-09,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0562480,2021-11-10,TRANSPORTE PUBLICO,FEMENINO,8.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0563034,2021-11-07,AUTO,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0567702,2021-11-13,CICLISTA,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0570277,2021-11-15,MOTO,MASCULINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0576931,2021-11-16,CICLISTA,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0577269,2021-11-18,CICLISTA,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0588949,2021-11-21,MOTO,MASCULINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0604390,2021-12-04,CICLISTA,FEMENINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0604776,2021-12-04,PEATON,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0610897,2021-12-07,MOTO,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0612033,2021-12-07,PEATON,FEMENINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0614514,2021-12-05,CICLISTA,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0617352,2021-12-11,MOTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0627200,2021-12-16,,,,LEVEMENTE HERIDO,,
LC-2021-0627204,2021-12-16,CICLISTA,MASCULINO,13.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0628457,2021-12-17,CICLISTA,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0630644,2021-12-18,CICLISTA,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0632891,2021-12-20,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0633579,2021-12-20,TRANSPORTE PUBLICO,FEMENINO,74.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0633579,2021-12-20,TRANSPORTE PUBLICO,FEMENINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0649090,2021-12-29,PEATON,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0650254,2021-12-30,PEATON,,,LEVEMENTE HERIDO,,
LC-2021-0652171,2021-12-31,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0010009,2021-01-07,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0034046,2021-01-22,PEATON,FEMENINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2021-0041119,2021-01-28,TRANSPORTE PUBLICO,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0041539,2021-01-28,CICLISTA,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0076668,2021-02-17,CICLISTA,FEMENINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0079075,2021-02-21,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0117307,2021-03-15,TRANSPORTE PUBLICO,FEMENINO,62.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0121484,2021-03-17,PEATON,MASCULINO,68.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0140495,2021-03-27,PEATON,MASCULINO,6.0,GRAVE,,1_ 0 a 17 años
LC-2021-0144071,2021-03-30,PEATON,FEMENINO,9.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2021-0163803,2021-04-08,,MASCULINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0189757,2021-04-25,AUTO,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0189757,2021-04-25,AUTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0189757,2021-04-25,AUTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0189757,2021-04-25,AUTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0193634,2021-04-27,CICLISTA,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0247762,2021-06-03,MOTO,MASCULINO,53.0,GRAVE,,5_ 50 a 59 años
LC-2021-0250218,2021-06-04,MOTO,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0250995,2021-06-05,MOTO,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0255611,2021-06-08,MOTO,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0265468,2021-06-11,CICLISTA,,,LEVEMENTE HERIDO,,
LC-2021-0274767,2021-06-18,MOTO,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0278604,2021-06-21,CICLISTA,MASCULINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2021-0289129,2021-06-23,CICLISTA,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0303305,2021-06-27,MOTO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0319325,2021-07-07,CICLISTA,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0323909,2021-07-09,MOTO,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2021-0324715,2021-07-01,CICLISTA,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0324959,2021-07-10,MOTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2021-0329776,2021-07-13,AUTO,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0329776,2021-07-13,AUTO,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2021-0336989,2021-07-17,MOTO,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
